customer_id,region,tenure_months,monthly_charges,contract_type,internet_type,payment_method,support_tickets_90d,num_logins_30d,late_payments_12m,age,is_senior,churn
100370,West,8,34.61,month_to_month,fiber,paypal,2,17,0,69,1,0
100371,South,62,69.88,one_year,fiber,paypal,0,16,0,53,0,0
100372,South,23,75.07,month_to_month,none,mailed_check,1,19,1,64,1,1
100373,South,1,70.13,month_to_month,fiber,mailed_check,0,19,1,66,1,1
100374,North,52,49.25,one_year,dsl,mailed_check,1,16,1,30,0,0
100375,North,38,69.94,month_to_month,none,credit_card,2,19,0,38,0,0
100376,West,32,55.6,month_to_month,fiber,credit_card,1,22,1,70,1,1
100377,South,64,42.24,one_year,none,bank_transfer,2,18,0,55,0,0
100378,South,22,79.84,one_year,fiber,paypal,2,16,0,30,0,0
100379,East,41,81.36,month_to_month,fiber,credit_card,0,17,1,51,0,0
100380,East,53,83.98,one_year,dsl,credit_card,2,21,0,31,0,0
100381,West,43,52.83,two_year,dsl,credit_card,1,20,0,20,0,0
100382,West,14,88.59,month_to_month,dsl,paypal,3,21,0,46,0,1
100383,South,49,55.13,one_year,fiber,mailed_check,0,22,0,20,0,0
100384,South,53,78.07,month_to_month,fiber,bank_transfer,2,19,0,77,1,1
100385,West,8,54.78,month_to_month,dsl,paypal,0,26,1,73,1,1
100386,East,11,60.52,month_to_month,dsl,credit_card,1,26,0,31,0,1
100387,West,48,16.58,month_to_month,fiber,credit_card,2,25,0,57,0,0
100388,North,8,58.96,month_to_month,dsl,paypal,4,15,0,41,0,1
100389,West,63,66.82,one_year,dsl,bank_transfer,1,23,0,56,0,0
100390,East,7,56.8,month_to_month,dsl,credit_card,1,18,1,50,0,0
100391,North,70,100.12,two_year,fiber,credit_card,0,21,1,64,1,0
100392,East,48,41.75,month_to_month,fiber,mailed_check,1,25,1,64,1,1
100393,East,31,53.73,one_year,fiber,paypal,1,20,1,18,0,0
100394,North,19,46.9,month_to_month,dsl,mailed_check,0,20,1,70,1,0
100395,South,24,53.72,month_to_month,dsl,bank_transfer,0,16,0,32,0,0
100396,West,53,85.63,one_year,fiber,mailed_check,0,22,1,57,0,0
100397,South,54,94.56,one_year,none,mailed_check,3,21,0,58,0,0
100398,South,15,50.98,month_to_month,dsl,bank_transfer,1,20,0,57,0,1
100399,South,39,50.54,month_to_month,fiber,credit_card,0,21,1,62,1,1
100400,South,71,41.86,one_year,fiber,mailed_check,1,26,1,26,0,0
100401,West,18,91.13,one_year,none,bank_transfer,1,32,0,57,0,0
100402,West,49,87.42,month_to_month,fiber,bank_transfer,1,26,2,41,0,0
100403,North,12,62.88,one_year,dsl,mailed_check,2,7,1,43,0,0
100404,West,60,37.08,month_to_month,dsl,bank_transfer,0,15,0,27,0,0
100405,West,12,38.87,month_to_month,fiber,mailed_check,1,27,0,54,0,0
100406,South,21,68.41,one_year,fiber,credit_card,0,25,1,38,0,1
100407,West,33,75.99,two_year,fiber,bank_transfer,1,20,2,61,1,1
100408,North,26,23.68,month_to_month,dsl,bank_transfer,0,13,1,47,0,1
100409,West,12,58.57,month_to_month,dsl,bank_transfer,1,21,0,43,0,0
100410,East,46,97.37,month_to_month,fiber,credit_card,1,27,1,49,0,1
100411,East,1,60.65,one_year,none,mailed_check,1,25,0,52,0,1
100412,North,70,94.79,month_to_month,dsl,paypal,1,16,1,59,0,1
100413,West,3,77.98,month_to_month,fiber,paypal,2,17,3,22,0,1
100414,North,24,43.31,month_to_month,fiber,paypal,0,17,1,67,1,1
100415,North,66,59.15,two_year,fiber,paypal,1,29,0,28,0,0
100416,North,11,62.43,month_to_month,fiber,paypal,0,19,0,32,0,1
100417,West,5,45.95,one_year,dsl,paypal,1,21,0,65,1,0
100418,North,53,45.6,month_to_month,fiber,paypal,0,24,0,18,0,0
100419,West,5,95.14,month_to_month,fiber,mailed_check,2,24,2,41,0,1
100420,East,64,45.45,month_to_month,none,credit_card,0,19,0,59,0,0
100421,North,32,86.57,month_to_month,fiber,paypal,0,16,1,66,1,1
100422,North,62,56.27,month_to_month,dsl,credit_card,3,23,0,73,1,0
100423,North,17,64.49,month_to_month,fiber,credit_card,0,21,1,59,0,1
100424,East,10,76.24,month_to_month,fiber,mailed_check,0,21,2,32,0,1
100425,West,69,53.03,month_to_month,dsl,bank_transfer,2,19,1,40,0,0
100426,North,54,76.36,month_to_month,none,paypal,3,19,1,19,0,0
100427,West,65,24.07,month_to_month,dsl,paypal,0,20,0,65,1,0
100428,North,23,73.79,month_to_month,none,credit_card,1,26,0,18,0,1
100429,West,29,64.18,month_to_month,fiber,bank_transfer,0,18,1,25,0,1
100430,West,41,60.46,one_year,dsl,credit_card,0,18,0,78,1,0
100431,West,32,82.08,two_year,fiber,bank_transfer,1,16,1,27,0,1
100432,East,17,77.45,one_year,fiber,credit_card,2,21,0,35,0,1
100433,West,27,39.03,month_to_month,fiber,paypal,5,13,0,43,0,1
100434,North,43,41.61,two_year,fiber,credit_card,0,19,1,26,0,0
100435,North,2,51.23,two_year,dsl,bank_transfer,3,29,1,58,0,1
100436,North,24,68.72,month_to_month,none,bank_transfer,0,26,2,37,0,1
100437,East,21,24.36,month_to_month,fiber,mailed_check,2,14,0,36,0,1
100438,East,5,64.74,one_year,dsl,mailed_check,2,24,0,53,0,1
100439,East,8,71.23,two_year,fiber,bank_transfer,1,19,0,38,0,1
100440,West,35,59.34,one_year,dsl,bank_transfer,1,24,2,31,0,0
100441,North,7,75.51,one_year,dsl,paypal,0,20,1,71,1,0
100442,East,24,69.47,one_year,fiber,paypal,1,19,2,53,0,0
100443,North,40,54.17,two_year,fiber,paypal,2,24,1,73,1,1
100444,South,62,26.28,month_to_month,fiber,credit_card,1,25,0,40,0,0
100445,East,7,67.67,month_to_month,none,credit_card,2,29,0,74,1,1
100446,West,31,45.94,one_year,dsl,paypal,0,21,0,73,1,1
100447,East,7,53.43,month_to_month,none,bank_transfer,3,25,0,19,0,0
100448,North,30,74.58,month_to_month,dsl,mailed_check,0,15,3,25,0,1
100449,East,34,93.35,month_to_month,dsl,credit_card,0,12,0,67,1,1
100450,North,57,64.24,month_to_month,dsl,credit_card,1,18,1,36,0,1
100451,West,31,64.18,month_to_month,dsl,mailed_check,1,20,0,65,1,1
100452,East,67,36.11,one_year,fiber,mailed_check,0,21,1,44,0,0
100453,North,9,69.91,month_to_month,fiber,paypal,1,10,0,34,0,1
100454,North,3,63.8,one_year,fiber,credit_card,1,32,1,31,0,0
100455,North,0,89.58,month_to_month,fiber,credit_card,0,19,1,32,0,1
100456,West,25,54.19,two_year,dsl,mailed_check,0,16,0,59,0,1
100457,South,13,60.17,one_year,fiber,bank_transfer,0,16,2,20,0,0
100458,West,6,86.18,two_year,dsl,bank_transfer,1,24,1,29,0,1
100459,East,16,63.16,month_to_month,fiber,mailed_check,2,13,0,68,1,1
100460,East,70,42.82,month_to_month,fiber,credit_card,0,14,0,37,0,0
100461,North,57,116.03,one_year,dsl,bank_transfer,0,22,0,55,0,0
100462,West,1,43.43,one_year,fiber,paypal,0,27,0,36,0,0
100463,South,65,63.71,month_to_month,none,mailed_check,0,26,0,18,0,0
100464,East,14,71.93,one_year,dsl,bank_transfer,1,20,0,45,0,0
100465,East,29,70.35,one_year,fiber,credit_card,0,17,1,31,0,1
100466,East,23,61.21,month_to_month,none,credit_card,2,13,2,63,1,1
100467,West,29,61.3,one_year,dsl,credit_card,1,13,0,69,1,0
100468,North,54,60.3,month_to_month,dsl,bank_transfer,2,21,1,72,1,0
100469,East,51,42.68,month_to_month,fiber,paypal,0,22,0,55,0,1
100470,South,42,108.0,two_year,fiber,bank_transfer,1,19,1,23,0,0
100471,South,45,60.6,month_to_month,fiber,credit_card,0,25,0,71,1,0
100472,North,52,76.94,one_year,fiber,paypal,1,16,0,70,1,1
100473,North,13,64.18,one_year,dsl,mailed_check,1,16,0,27,0,0
100474,South,28,57.9,two_year,none,credit_card,2,22,1,43,0,1
100475,South,7,55.89,month_to_month,fiber,paypal,0,21,0,77,1,1
100476,South,50,34.0,month_to_month,fiber,paypal,1,26,1,68,1,1
100477,East,31,61.79,month_to_month,none,paypal,0,23,0,30,0,1
100478,East,45,56.86,one_year,fiber,credit_card,0,21,1,56,0,0
100479,South,40,88.43,month_to_month,none,paypal,0,16,0,36,0,0
100480,South,19,41.07,one_year,dsl,paypal,1,23,0,71,1,1
100481,North,9,53.46,month_to_month,dsl,paypal,3,25,0,75,1,1
100482,East,70,47.03,month_to_month,fiber,mailed_check,2,23,0,66,1,1
100483,South,21,93.85,two_year,fiber,paypal,0,19,1,37,0,1
100484,North,7,47.61,one_year,dsl,mailed_check,0,23,0,42,0,0
100485,South,22,76.25,month_to_month,fiber,paypal,1,21,1,54,0,1
100486,South,64,84.4,one_year,fiber,bank_transfer,0,21,0,76,1,1
100487,North,18,62.08,month_to_month,dsl,mailed_check,1,18,0,39,0,1
100488,East,71,37.46,one_year,dsl,paypal,0,18,1,52,0,0
100489,East,33,37.72,month_to_month,fiber,paypal,1,25,0,63,1,0
100490,East,62,82.2,month_to_month,dsl,paypal,0,19,0,41,0,0
100491,East,47,39.79,month_to_month,dsl,bank_transfer,0,16,0,37,0,0
100492,East,3,72.84,month_to_month,fiber,paypal,0,23,2,42,0,1
100493,South,36,67.29,one_year,fiber,bank_transfer,1,14,0,45,0,0
100494,West,30,72.54,month_to_month,fiber,credit_card,2,18,0,23,0,1
100495,East,14,74.43,month_to_month,dsl,bank_transfer,3,19,0,23,0,0
100496,South,39,46.33,month_to_month,fiber,mailed_check,1,10,1,61,1,1
100497,East,7,45.49,month_to_month,dsl,bank_transfer,0,20,0,75,1,1
100498,South,50,79.3,one_year,dsl,paypal,1,23,0,67,1,0
100499,East,59,52.41,month_to_month,dsl,bank_transfer,1,28,2,74,1,1
100500,East,6,15.0,one_year,fiber,bank_transfer,1,19,1,69,1,1
100501,West,34,77.98,two_year,dsl,bank_transfer,0,18,1,67,1,0
100502,West,47,44.27,month_to_month,fiber,mailed_check,1,23,0,21,0,1
100503,East,4,74.34,one_year,fiber,credit_card,0,17,0,72,1,0
100504,East,28,92.86,month_to_month,fiber,paypal,3,19,1,45,0,1
100505,West,18,65.34,month_to_month,fiber,mailed_check,0,25,1,55,0,1
100506,South,2,84.92,month_to_month,none,credit_card,1,19,0,73,1,1
100507,West,57,68.08,month_to_month,fiber,mailed_check,1,22,0,23,0,1
100508,South,32,96.75,month_to_month,dsl,paypal,1,17,0,33,0,1
100509,North,54,43.76,month_to_month,dsl,bank_transfer,2,15,1,22,0,0
100510,North,42,64.84,one_year,dsl,credit_card,0,22,1,44,0,0
100511,West,63,78.46,month_to_month,dsl,mailed_check,1,22,0,66,1,1
100512,North,71,61.19,two_year,dsl,credit_card,0,19,1,48,0,0
100513,South,43,88.04,month_to_month,dsl,mailed_check,1,14,1,50,0,0
100514,South,25,56.36,one_year,fiber,paypal,3,19,1,32,0,0
100515,North,30,106.39,month_to_month,fiber,mailed_check,0,20,0,35,0,1
100516,South,59,107.44,month_to_month,dsl,bank_transfer,0,18,2,52,0,1
100517,East,30,70.64,month_to_month,fiber,credit_card,0,19,0,20,0,1
100518,North,37,76.05,two_year,dsl,paypal,2,20,1,45,0,1
100519,West,13,88.83,two_year,fiber,bank_transfer,0,28,0,79,1,1
100520,West,71,41.26,month_to_month,fiber,paypal,0,13,1,53,0,1
100521,South,46,38.76,one_year,dsl,bank_transfer,1,11,1,23,0,0
100522,North,23,90.13,one_year,dsl,bank_transfer,1,20,0,43,0,0
100523,East,42,70.48,one_year,none,paypal,0,15,0,40,0,1
100524,North,28,60.47,month_to_month,fiber,paypal,2,26,1,61,1,1
100525,South,11,65.22,one_year,fiber,paypal,0,23,0,60,1,0
100526,West,62,17.28,one_year,dsl,paypal,0,12,0,78,1,0
100527,West,63,61.19,month_to_month,dsl,paypal,2,25,0,56,0,0
100528,West,60,49.94,month_to_month,dsl,bank_transfer,2,21,2,32,0,0
100529,South,26,83.36,month_to_month,none,mailed_check,0,16,0,25,0,1
100530,East,18,84.9,two_year,dsl,credit_card,1,20,0,27,0,1
100531,East,3,76.53,month_to_month,dsl,mailed_check,0,18,0,56,0,0
100532,South,52,72.91,month_to_month,none,mailed_check,4,20,1,55,0,0
100533,East,23,35.05,month_to_month,fiber,paypal,2,20,1,38,0,1
100534,North,64,76.81,one_year,dsl,credit_card,3,20,1,63,1,0
100535,North,62,77.59,one_year,fiber,mailed_check,0,13,1,28,0,0
100536,East,9,89.9,month_to_month,fiber,paypal,1,10,0,62,1,1
100537,North,66,107.36,month_to_month,none,mailed_check,2,20,2,56,0,1
100538,North,10,31.15,one_year,dsl,credit_card,0,19,1,28,0,0
100539,West,35,57.23,month_to_month,fiber,bank_transfer,1,20,1,73,1,1
100540,West,34,50.15,month_to_month,dsl,bank_transfer,0,21,1,71,1,0
100541,East,68,68.45,two_year,fiber,mailed_check,0,20,0,64,1,0
100542,West,47,65.27,month_to_month,fiber,bank_transfer,1,24,1,59,0,1
100543,West,63,60.32,month_to_month,fiber,credit_card,0,23,1,28,0,1
100544,North,42,85.55,month_to_month,fiber,paypal,2,33,1,77,1,1
100545,South,59,42.97,one_year,fiber,credit_card,1,15,2,28,0,0
100546,South,61,44.18,one_year,dsl,bank_transfer,1,20,0,68,1,0
100547,North,61,44.52,month_to_month,dsl,mailed_check,1,22,1,47,0,0
100548,West,29,57.79,one_year,dsl,bank_transfer,2,22,0,59,0,1
100549,South,27,40.43,two_year,fiber,bank_transfer,0,24,1,19,0,0
100550,South,70,64.03,month_to_month,dsl,credit_card,1,19,1,37,0,0
100551,North,54,61.69,month_to_month,fiber,bank_transfer,1,18,2,19,0,1
100552,North,66,64.18,month_to_month,fiber,mailed_check,1,19,1,63,1,1
100553,West,41,82.48,two_year,none,mailed_check,2,22,1,33,0,1
100554,North,66,63.81,month_to_month,fiber,mailed_check,0,24,0,37,0,0
100555,North,51,86.25,month_to_month,fiber,bank_transfer,1,19,1,24,0,0
100556,South,53,61.1,month_to_month,fiber,credit_card,1,19,0,26,0,1
100557,South,12,64.52,one_year,none,credit_card,1,13,0,51,0,1
100558,East,40,53.74,month_to_month,fiber,credit_card,3,17,0,39,0,1
100559,South,52,64.86,month_to_month,dsl,credit_card,1,22,0,20,0,1
100560,North,54,79.24,one_year,dsl,paypal,1,20,1,70,1,1
100561,North,68,56.77,month_to_month,none,paypal,1,19,1,33,0,1
100562,West,23,75.37,month_to_month,fiber,paypal,0,25,0,20,0,1
100563,East,21,48.75,month_to_month,fiber,credit_card,1,24,1,21,0,1
100564,East,69,80.18,month_to_month,fiber,paypal,0,20,0,43,0,1
100565,East,71,53.4,two_year,fiber,credit_card,2,19,0,50,0,1
100566,West,12,82.03,month_to_month,fiber,paypal,1,14,0,25,0,0
100567,North,27,66.22,one_year,none,mailed_check,1,17,0,39,0,0
100568,South,68,95.42,month_to_month,none,bank_transfer,1,19,1,39,0,1
100569,East,14,41.92,month_to_month,dsl,bank_transfer,3,22,1,23,0,1
100570,South,56,35.48,month_to_month,dsl,bank_transfer,0,11,1,58,0,0
100571,West,8,52.68,month_to_month,dsl,paypal,0,21,1,39,0,0
100572,South,12,37.31,month_to_month,fiber,paypal,1,24,0,61,1,1
100573,West,56,37.35,month_to_month,fiber,credit_card,0,21,1,18,0,0
100574,West,43,77.43,two_year,fiber,bank_transfer,1,25,1,20,0,0
100575,East,39,64.92,month_to_month,fiber,paypal,0,18,1,69,1,1
100576,West,61,55.41,two_year,dsl,paypal,2,17,0,38,0,0
100577,East,22,57.26,month_to_month,fiber,paypal,1,21,0,40,0,1
100578,West,36,53.06,month_to_month,fiber,paypal,2,23,0,43,0,0
100579,South,43,98.01,one_year,fiber,bank_transfer,1,15,0,59,0,1
100580,South,53,50.29,month_to_month,dsl,paypal,1,20,1,62,1,1
100581,East,23,38.56,month_to_month,dsl,bank_transfer,3,16,0,61,1,1
100582,North,45,80.92,month_to_month,fiber,bank_transfer,0,23,1,72,1,1
100583,South,32,60.68,month_to_month,fiber,bank_transfer,1,20,0,52,0,0
100584,West,39,105.78,one_year,fiber,bank_transfer,0,12,0,33,0,1
100585,East,62,54.48,month_to_month,none,credit_card,4,29,1,54,0,1
100586,North,28,81.92,two_year,dsl,credit_card,1,13,0,36,0,0
100587,South,48,86.64,month_to_month,dsl,credit_card,1,21,2,44,0,1
100588,North,67,54.57,month_to_month,dsl,bank_transfer,2,18,0,19,0,1
100589,North,54,50.14,month_to_month,dsl,bank_transfer,0,24,1,43,0,1
100590,West,71,79.83,month_to_month,fiber,credit_card,1,9,0,55,0,0
100591,South,42,76.5,two_year,dsl,credit_card,1,26,0,36,0,0
100592,South,20,36.79,one_year,dsl,paypal,1,19,0,24,0,0
100593,East,71,42.43,month_to_month,fiber,credit_card,0,18,0,22,0,0
100594,North,46,15.0,month_to_month,dsl,mailed_check,0,24,0,25,0,0
100595,South,17,76.91,one_year,fiber,credit_card,3,19,0,39,0,0
100596,East,22,59.76,month_to_month,dsl,bank_transfer,0,19,1,79,1,1
100597,East,18,61.76,month_to_month,dsl,mailed_check,0,20,0,46,0,1
100598,West,60,31.17,month_to_month,dsl,credit_card,1,22,0,74,1,0
100599,East,6,43.04,month_to_month,dsl,bank_transfer,0,18,0,26,0,0
100600,South,53,55.44,month_to_month,dsl,bank_transfer,1,23,2,78,1,0
100601,West,39,51.55,month_to_month,fiber,paypal,1,22,0,74,1,1
100602,West,5,67.36,two_year,none,mailed_check,1,17,1,23,0,0
100603,East,44,76.67,month_to_month,dsl,paypal,1,19,0,18,0,1
100604,West,54,110.39,two_year,dsl,bank_transfer,0,16,0,57,0,0
100605,West,52,64.6,one_year,dsl,bank_transfer,0,23,0,31,0,0
100606,West,38,87.31,month_to_month,fiber,paypal,0,26,2,57,0,1
100607,North,24,48.4,month_to_month,dsl,bank_transfer,1,22,1,60,1,1
100608,East,11,31.5,month_to_month,dsl,paypal,1,17,0,21,0,1
100609,South,0,57.95,one_year,fiber,bank_transfer,0,27,1,69,1,0
100610,East,25,33.05,month_to_month,fiber,credit_card,0,18,0,71,1,1
100611,East,45,65.29,two_year,fiber,paypal,1,19,2,47,0,0
100612,West,2,49.39,one_year,dsl,bank_transfer,1,28,0,75,1,1
100613,West,71,25.91,one_year,dsl,bank_transfer,1,29,1,54,0,1
100614,South,42,99.72,month_to_month,dsl,bank_transfer,0,14,1,63,1,1
100615,East,21,54.25,one_year,fiber,credit_card,1,16,0,34,0,1
100616,East,69,32.25,one_year,fiber,bank_transfer,3,17,2,57,0,1
100617,South,13,82.96,one_year,dsl,mailed_check,2,21,2,77,1,1
100618,North,68,50.43,month_to_month,fiber,bank_transfer,2,17,1,66,1,0
100619,North,20,86.8,one_year,fiber,paypal,3,27,0,57,0,1
100620,West,27,50.33,month_to_month,fiber,bank_transfer,2,22,1,43,0,1
100621,South,30,54.18,one_year,dsl,credit_card,1,13,0,26,0,0
100622,West,71,71.9,month_to_month,dsl,mailed_check,0,17,2,39,0,0
100623,South,18,76.86,month_to_month,dsl,mailed_check,0,16,0,63,1,1
100624,West,70,80.37,one_year,fiber,credit_card,0,22,1,50,0,1
100625,South,24,63.21,month_to_month,dsl,credit_card,0,14,1,25,0,1
100626,West,20,75.57,one_year,dsl,mailed_check,0,23,2,32,0,1
100627,North,45,79.91,one_year,fiber,credit_card,1,23,1,43,0,0
100628,East,49,69.01,one_year,fiber,mailed_check,1,19,1,20,0,0
100629,West,24,62.15,one_year,fiber,credit_card,0,15,1,48,0,0
100630,West,9,36.09,month_to_month,fiber,mailed_check,2,22,1,74,1,1
100631,West,28,76.98,month_to_month,fiber,mailed_check,1,20,0,62,1,1
100632,North,38,65.84,one_year,fiber,credit_card,1,21,2,76,1,1
100633,South,2,56.73,month_to_month,dsl,credit_card,0,20,0,79,1,0
100634,North,5,90.56,month_to_month,dsl,credit_card,1,19,1,21,0,1
100635,North,66,36.44,month_to_month,fiber,mailed_check,0,19,0,41,0,0
100636,East,2,97.88,month_to_month,dsl,bank_transfer,0,15,0,30,0,1
100637,East,29,64.55,two_year,fiber,paypal,1,20,0,59,0,0
100638,West,55,71.35,month_to_month,fiber,paypal,3,14,2,20,0,1
100639,West,23,57.1,month_to_month,dsl,paypal,1,18,0,59,0,0
100640,East,35,31.66,two_year,fiber,credit_card,2,19,0,41,0,0
100641,West,6,62.21,two_year,fiber,bank_transfer,0,24,0,29,0,0
100642,North,57,71.69,month_to_month,fiber,paypal,0,12,0,30,0,1
100643,North,45,78.52,two_year,none,credit_card,3,23,1,57,0,0
100644,East,61,61.04,month_to_month,dsl,bank_transfer,4,15,0,47,0,1
100645,West,62,21.15,one_year,dsl,paypal,2,25,1,72,1,1
100646,North,25,34.17,month_to_month,dsl,bank_transfer,2,25,1,78,1,1
100647,East,2,106.04,month_to_month,fiber,bank_transfer,1,25,1,52,0,1
100648,East,24,43.15,month_to_month,dsl,mailed_check,3,18,1,60,1,1
100649,North,10,93.54,one_year,fiber,paypal,2,27,0,47,0,1
100650,South,38,46.32,month_to_month,dsl,paypal,2,21,1,42,0,0
100651,West,10,61.35,month_to_month,fiber,credit_card,0,25,1,58,0,1
100652,East,66,77.5,one_year,fiber,mailed_check,0,20,1,18,0,1
100653,North,43,48.6,month_to_month,dsl,mailed_check,2,20,1,68,1,0
100654,West,18,96.84,two_year,fiber,mailed_check,2,26,1,60,1,0
100655,South,66,66.51,month_to_month,fiber,paypal,1,17,1,31,0,1
100656,West,55,74.22,month_to_month,fiber,paypal,0,28,1,18,0,1
100657,South,31,59.65,month_to_month,fiber,paypal,2,21,1,28,0,0
100658,East,10,78.17,month_to_month,fiber,paypal,1,20,0,61,1,1
100659,South,24,96.58,month_to_month,fiber,bank_transfer,1,20,1,58,0,0
100660,South,42,62.37,month_to_month,fiber,paypal,1,22,1,59,0,0
100661,West,55,99.59,one_year,dsl,bank_transfer,2,23,1,20,0,1
100662,North,18,52.77,month_to_month,fiber,mailed_check,2,28,0,19,0,1
100663,North,53,80.28,month_to_month,dsl,bank_transfer,0,16,0,69,1,0
100664,South,20,74.78,one_year,fiber,bank_transfer,2,25,1,46,0,1
100665,East,17,43.63,month_to_month,dsl,credit_card,0,14,0,36,0,1
100666,West,32,69.28,one_year,none,mailed_check,2,12,0,22,0,1
100667,West,11,65.15,two_year,dsl,paypal,0,21,0,24,0,0
100668,South,29,47.94,month_to_month,dsl,credit_card,0,18,0,63,1,0
100669,South,25,72.16,one_year,dsl,credit_card,2,33,1,65,1,0
100670,North,20,67.93,two_year,dsl,mailed_check,3,23,0,35,0,1
100671,East,55,63.55,month_to_month,dsl,credit_card,0,24,0,31,0,0
100672,West,23,63.63,two_year,fiber,bank_transfer,1,15,3,36,0,1
100673,East,50,63.2,month_to_month,dsl,credit_card,2,23,1,42,0,1
100674,East,51,57.65,one_year,dsl,paypal,2,13,2,70,1,0
100675,South,47,67.8,month_to_month,dsl,credit_card,0,21,0,43,0,1
100676,West,19,52.12,month_to_month,dsl,bank_transfer,4,16,1,65,1,1
100677,South,59,118.14,two_year,none,paypal,0,13,0,68,1,1
100678,North,17,36.81,month_to_month,dsl,bank_transfer,1,22,0,55,0,0
100679,South,19,53.31,two_year,fiber,paypal,1,18,0,34,0,0
100680,North,62,64.18,one_year,fiber,paypal,0,20,0,79,1,0
100681,North,24,105.81,two_year,fiber,bank_transfer,1,18,2,57,0,1
100682,North,50,38.6,two_year,fiber,bank_transfer,3,10,0,61,1,0
100683,South,3,73.52,one_year,dsl,bank_transfer,1,25,1,79,1,1
100684,East,44,69.97,two_year,fiber,bank_transfer,1,22,1,55,0,0
100685,South,62,71.67,one_year,fiber,paypal,0,24,0,55,0,0
100686,South,51,89.73,month_to_month,dsl,mailed_check,0,18,2,69,1,1
100687,West,41,89.32,one_year,none,paypal,2,22,1,26,0,1
